2022-03-21 11:35:28,349 server_data.py[line:233] INFO Connected with result code:  0
2022-03-26 15:35:09,949 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:13,819 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:15,184 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:16,384 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:18,109 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:19,039 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:20,494 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:21,650 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:23,179 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:24,259 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:25,639 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:27,454 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:28,324 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:29,630 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:30,709 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:32,284 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:33,889 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:34,804 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:36,139 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:37,489 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:38,554 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:39,949 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:42,559 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:43,774 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:45,094 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:46,639 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:47,659 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:49,159 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:50,244 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:51,544 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:52,849 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:54,456 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:55,684 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:56,839 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:58,099 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:35:59,434 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:00,709 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:03,259 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:04,624 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:06,049 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:07,609 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:08,494 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:09,889 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:12,529 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:13,879 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:15,244 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:16,474 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:17,764 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:19,504 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:20,509 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:23,719 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:24,184 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:25,489 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:26,944 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:28,114 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:29,629 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:32,299 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:33,424 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:34,909 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:35,929 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:37,205 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:38,674 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:39,829 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:42,649 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:43,729 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:44,989 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:46,354 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:47,689 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:49,234 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:50,164 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:51,634 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:53,014 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:54,994 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:55,519 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:56,734 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:58,084 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:36:59,359 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:00,574 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:03,664 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:04,699 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:05,944 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:07,160 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:08,554 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:09,844 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:11,359 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:13,729 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:15,049 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:16,264 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:17,524 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:18,904 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:20,119 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:22,819 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:24,304 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:25,879 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:26,989 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:28,174 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:29,374 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:30,559 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:33,574 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:34,459 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:35,839 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:37,084 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:38,464 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:40,009 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:40,999 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:43,609 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:44,884 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:46,579 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:47,569 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:48,799 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:50,149 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:51,604 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:52,744 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:54,094 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:55,385 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:56,779 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:58,414 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:37:59,254 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:00,784 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:01,819 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:03,304 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:04,553 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:05,794 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:07,054 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:08,524 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:09,665 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:11,075 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:12,244 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:13,579 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:14,899 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:16,339 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:17,525 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:18,934 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:20,209 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:22,759 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:24,154 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:25,339 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:26,569 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:28,054 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:29,194 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:30,574 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:31,985 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:33,290 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:34,506 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:35,991 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:37,341 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:38,301 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:39,666 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:42,441 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:43,506 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:45,021 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:46,191 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:47,481 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:48,772 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:50,106 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:51,561 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:53,166 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:53,946 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:55,251 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:56,586 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:57,876 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:38:59,121 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:00,577 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:03,141 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:04,371 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:05,736 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:07,116 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:08,286 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:09,816 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:11,256 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:12,486 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:13,776 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:15,036 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
2022-03-26 15:39:16,101 server_data.py[line:611] INFO {'bank_distance_data': {'deviceId': 'XXLJC4LCGSCSD1DA004', 'bank_distance': 66.3}}
