2021-03-05 15:34:19,410 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 99.9, 'current_lng_lat': None, 'liquid_level': 8.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 74.1, 'sampling_depth': 3.1, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 1.2, 'sampling_count': 0.0, 'capicity': 0.2, 'totle_time': 384960, 'runtime': 10, 'totle_distance': 20996.1, 'run_distance': 0, 'mapId': ''}}
2021-03-05 15:34:29,550 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 99.8, 'current_lng_lat': [114.524096, 30.506853], 'liquid_level': 1.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 39.7, 'sampling_depth': 4.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 2.2, 'sampling_count': 0.0, 'capicity': 0.4, 'totle_time': 384970, 'runtime': 20, 'totle_distance': 20996.1, 'run_distance': 0, 'mapId': '1354291518018142209'}}
2021-03-05 15:34:39,687 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 99.7, 'current_lng_lat': [114.524264, 30.506695], 'liquid_level': 8.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 92.9, 'sampling_depth': 4.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 3.2, 'sampling_count': 1.0, 'capicity': 0.5, 'totle_time': 384980, 'runtime': 30, 'totle_distance': 21018.0, 'run_distance': 21.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:34:44,284 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 93.0, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 2.1, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 42.0, 'sampling_depth': 2.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 84.2, 'sampling_count': 28.0, 'capicity': 14.0, 'totle_time': 388582, 'runtime': 841, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:34:54,422 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.9, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 7.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 60.8, 'sampling_depth': 2.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 85.2, 'sampling_count': 28.0, 'capicity': 14.2, 'totle_time': 388593, 'runtime': 852, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:35:04,561 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.8, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 2.6, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 74.4, 'sampling_depth': 1.4, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 86.2, 'sampling_count': 28.0, 'capicity': 14.4, 'totle_time': 388603, 'runtime': 862, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:35:14,705 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.7, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 7.6, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 88.8, 'sampling_depth': 1.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 87.2, 'sampling_count': 29.0, 'capicity': 14.5, 'totle_time': 388613, 'runtime': 872, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:35:24,839 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.6, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 5.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 45.0, 'sampling_depth': 2.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 88.2, 'sampling_count': 29.0, 'capicity': 14.7, 'totle_time': 388623, 'runtime': 882, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:35:34,977 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.6, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 0.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 73.1, 'sampling_depth': 4.8, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 89.3, 'sampling_count': 29.0, 'capicity': 14.9, 'totle_time': 388633, 'runtime': 892, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:35:45,122 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.5, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 3.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 85.3, 'sampling_depth': 3.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 90.3, 'sampling_count': 30.0, 'capicity': 15.0, 'totle_time': 388643, 'runtime': 902, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:35:55,265 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.4, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 5.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 8.1, 'sampling_depth': 2.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 91.3, 'sampling_count': 30.0, 'capicity': 15.2, 'totle_time': 388653, 'runtime': 912, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:36:05,413 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.3, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 9.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 65.2, 'sampling_depth': 0.4, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 92.3, 'sampling_count': 30.0, 'capicity': 15.4, 'totle_time': 388664, 'runtime': 923, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:36:15,556 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.2, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 3.7, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 75.9, 'sampling_depth': 3.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 93.3, 'sampling_count': 31.0, 'capicity': 15.6, 'totle_time': 388674, 'runtime': 933, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:36:25,701 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.1, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 2.1, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 88.8, 'sampling_depth': 4.8, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 94.3, 'sampling_count': 31.0, 'capicity': 15.7, 'totle_time': 388684, 'runtime': 943, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:36:35,844 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.1, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 7.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 8.8, 'sampling_depth': 1.1, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 95.3, 'sampling_count': 31.0, 'capicity': 15.9, 'totle_time': 388694, 'runtime': 953, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:36:45,986 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 92.0, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 1.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 74.0, 'sampling_depth': 4.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 96.4, 'sampling_count': 32.0, 'capicity': 16.1, 'totle_time': 388704, 'runtime': 963, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:36:56,125 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.9, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 9.0, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 85.9, 'sampling_depth': 2.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 97.4, 'sampling_count': 32.0, 'capicity': 16.2, 'totle_time': 388714, 'runtime': 973, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:37:06,251 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.8, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 1.1, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 15.2, 'sampling_depth': 0.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 98.4, 'sampling_count': 32.0, 'capicity': 16.4, 'totle_time': 388724, 'runtime': 983, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:37:16,382 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.7, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 0.4, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 65.0, 'sampling_depth': 1.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 99.4, 'sampling_count': 33.0, 'capicity': 16.6, 'totle_time': 388735, 'runtime': 994, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:37:26,519 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.6, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 9.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 63.3, 'sampling_depth': 0.4, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 100.4, 'sampling_count': 33.0, 'capicity': 16.7, 'totle_time': 388745, 'runtime': 1004, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:37:36,661 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.5, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 7.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 35.5, 'sampling_depth': 0.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 101.4, 'sampling_count': 33.0, 'capicity': 16.9, 'totle_time': 388755, 'runtime': 1014, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:37:46,807 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.5, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 1.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 98.7, 'sampling_depth': 1.4, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 102.4, 'sampling_count': 34.0, 'capicity': 17.1, 'totle_time': 388765, 'runtime': 1024, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:37:56,948 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.4, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 0.2, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 43.3, 'sampling_depth': 2.1, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 103.4, 'sampling_count': 34.0, 'capicity': 17.2, 'totle_time': 388775, 'runtime': 1034, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:38:07,071 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.3, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 0.3, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 80.7, 'sampling_depth': 0.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 104.5, 'sampling_count': 34.0, 'capicity': 17.4, 'totle_time': 388785, 'runtime': 1044, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:38:17,379 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.2, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 2.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 48.9, 'sampling_depth': 3.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 105.5, 'sampling_count': 35.0, 'capicity': 17.6, 'totle_time': 388796, 'runtime': 1055, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:38:27,509 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.1, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 5.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 23.4, 'sampling_depth': 5.0, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 106.5, 'sampling_count': 35.0, 'capicity': 17.8, 'totle_time': 388806, 'runtime': 1065, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:38:37,643 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.0, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 7.7, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 89.5, 'sampling_depth': 1.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 107.5, 'sampling_count': 35.0, 'capicity': 17.9, 'totle_time': 388816, 'runtime': 1075, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:38:47,780 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 91.0, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 4.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 5.7, 'sampling_depth': 2.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 108.5, 'sampling_count': 36.0, 'capicity': 18.1, 'totle_time': 388826, 'runtime': 1085, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:38:57,919 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.9, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 5.7, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 54.3, 'sampling_depth': 1.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 109.5, 'sampling_count': 36.0, 'capicity': 18.3, 'totle_time': 388836, 'runtime': 1095, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:39:08,060 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.8, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 8.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 10.3, 'sampling_depth': 3.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 110.6, 'sampling_count': 36.0, 'capicity': 18.4, 'totle_time': 388846, 'runtime': 1105, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:39:18,197 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.7, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 6.1, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 0.3, 'sampling_depth': 1.0, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 111.6, 'sampling_count': 37.0, 'capicity': 18.6, 'totle_time': 388856, 'runtime': 1115, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:39:28,331 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.6, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 1.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 13.0, 'sampling_depth': 3.5, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 112.6, 'sampling_count': 37.0, 'capicity': 18.8, 'totle_time': 388866, 'runtime': 1125, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:39:38,464 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.5, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 8.6, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 1.9, 'sampling_depth': 0.3, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 113.6, 'sampling_count': 37.0, 'capicity': 18.9, 'totle_time': 388877, 'runtime': 1136, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:39:48,591 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.4, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 5.1, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 35.9, 'sampling_depth': 1.9, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 114.6, 'sampling_count': 38.0, 'capicity': 19.1, 'totle_time': 388887, 'runtime': 1146, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:39:58,718 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.4, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 0.4, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 27.6, 'sampling_depth': 2.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 115.6, 'sampling_count': 38.0, 'capicity': 19.3, 'totle_time': 388897, 'runtime': 1156, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:40:08,863 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.3, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 6.6, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 41.5, 'sampling_depth': 3.7, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 116.6, 'sampling_count': 38.0, 'capicity': 19.4, 'totle_time': 388907, 'runtime': 1166, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:40:18,998 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.2, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 9.5, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 81.7, 'sampling_depth': 1.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 117.7, 'sampling_count': 39.0, 'capicity': 19.6, 'totle_time': 388917, 'runtime': 1176, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:40:29,141 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.1, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 5.7, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 30.3, 'sampling_depth': 4.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 118.7, 'sampling_count': 39.0, 'capicity': 19.8, 'totle_time': 388927, 'runtime': 1186, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:40:39,284 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 90.0, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 8.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 45.2, 'sampling_depth': 3.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 119.7, 'sampling_count': 39.0, 'capicity': 19.9, 'totle_time': 388937, 'runtime': 1196, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:40:49,422 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 89.9, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 4.4, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 2.3, 'sampling_depth': 0.1, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 120.7, 'sampling_count': 40.0, 'capicity': 20.1, 'totle_time': 388948, 'runtime': 1207, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:40:59,565 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 89.9, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 8.9, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 68.3, 'sampling_depth': 2.6, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 121.7, 'sampling_count': 40.0, 'capicity': 20.3, 'totle_time': 388958, 'runtime': 1217, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
2021-03-05 16:41:09,705 data_manager.py[line:1079] INFO {'发送状态数据': {'dump_energy': 89.8, 'current_lng_lat': [114.52404, 30.506823], 'liquid_level': 5.8, 'b_leakage': False, 'direction': None, 'speed': None, 'attitude_angle': None, 'b_online': True, 'b_homing': False, 'charge_energy': 76.2, 'sampling_depth': 1.2, 'ship_code': '3c50f4c3-a9c1-4872-9f18-883af014380a', 'pool_code': None, 'data_flow': 122.7, 'sampling_count': 40.0, 'capicity': 20.5, 'totle_time': 388968, 'runtime': 1227, 'totle_distance': 21224.9, 'run_distance': 9.9, 'mapId': '1354291518018142209', 'home_lng_lat': [114.524096, 30.506853]}}
